3.82 3.32 2.15 2.16 2.16 2.13 
4.00 3.48 2.35 1.92 1.88 1.88 
4.11 3.45 2.52 2.16 1.78 1.54 
4.27 3.50 2.56 2.31 1.90 1.55 
