7.74 6.67 4.30 4.32 4.36 4.35 
8.08 6.94 4.75 3.90 3.82 3.83 
7.96 6.88 5.04 4.28 3.56 3.11 
8.24 6.91 5.05 4.52 3.73 2.97 
