8.24 10.67 8.39 8.37 8.38 8.44 
8.13 11.13 14.40 11.87 11.63 11.67 
8.30 11.30 15.43 13.00 10.87 9.40 
8.23 12.57 15.50 13.40 11.13 8.98 
