3.79 2.99 2.09 2.10 2.10 2.09 
3.90 2.94 2.32 1.92 1.86 1.87 
3.82 2.91 2.31 2.11 1.82 1.58 
3.85 3.04 2.30 2.13 1.86 1.57 
