8.11 10.90 8.18 8.16 8.14 8.16 
7.91 10.87 15.13 13.40 13.10 13.03 
7.86 10.87 16.23 18.83 18.30 16.20 
8.04 11.93 16.47 18.90 18.17 15.23 
