7.61 6.01 4.18 4.19 4.17 4.21 
7.83 5.86 4.70 3.90 3.77 3.76 
7.67 5.81 4.64 4.21 3.60 3.17 
7.76 6.14 4.61 4.19 3.61 3.05 
