7.99 11.00 8.15 8.14 8.23 8.22 
7.94 10.83 9.43 7.84 7.65 7.60 
7.96 10.70 9.27 8.42 7.22 6.42 
7.93 12.00 9.25 8.38 7.16 6.00 
