1.88 1.49 1.03 1.04 1.05 1.03 
1.95 1.46 1.14 0.96 0.92 0.91 
1.92 1.44 1.16 1.07 0.92 0.79 
1.91 1.50 1.18 1.10 0.97 0.83 
