8.01 10.93 8.12 8.16 8.19 8.26 
7.81 10.90 14.20 11.83 11.50 11.53 
7.75 10.83 13.97 12.57 10.80 9.54 
8.00 11.53 13.97 12.50 10.70 8.91 
