3.76 3.00 2.10 2.10 2.10 2.10 
3.89 2.91 2.33 1.92 1.86 1.85 
3.81 2.88 2.30 2.10 1.80 1.57 
3.83 3.03 2.29 2.12 1.83 1.53 
