7.53 5.94 4.21 4.18 4.22 4.25 
7.75 5.82 4.65 3.88 3.77 3.77 
7.60 5.78 4.58 4.20 3.59 3.16 
7.81 6.09 4.57 4.17 3.56 3.00 
