7.96 10.93 8.17 8.21 8.23 8.25 
7.87 10.80 9.42 7.86 7.61 7.63 
7.88 10.87 9.24 8.35 7.19 6.39 
7.94 11.93 9.19 8.35 7.14 5.97 
