7.82 6.64 4.30 4.32 4.31 4.34 
8.02 6.98 4.80 3.92 3.83 3.82 
8.05 6.94 5.05 4.31 3.57 3.15 
8.25 6.99 5.09 4.52 3.77 3.02 
