8.24 10.73 8.29 8.26 8.40 8.47 
8.12 11.13 9.62 7.87 7.72 7.67 
8.05 11.23 10.23 8.76 7.21 6.32 
8.29 12.50 10.23 8.97 7.44 6.04 
