8.08 10.77 8.34 8.28 8.40 8.49 
8.13 11.20 15.00 13.50 13.23 13.33 
8.32 11.27 16.30 17.63 14.67 12.73 
8.33 12.50 16.77 18.17 14.87 12.13 
