7.73 6.66 4.32 4.31 4.29 4.32 
8.05 6.93 4.72 3.88 3.80 3.82 
8.02 6.90 5.00 4.27 3.52 3.08 
8.22 6.90 5.06 4.49 3.69 2.95 
