8.23 10.80 8.29 8.37 8.36 8.43 
8.10 11.13 14.37 11.80 11.63 11.67 
8.16 11.20 15.47 12.97 10.73 9.40 
8.24 12.63 15.40 13.30 10.97 8.85 
