8.18 10.63 8.29 8.38 8.34 8.32 
8.10 11.17 9.56 7.82 7.69 7.71 
7.98 11.27 10.13 8.62 7.09 6.21 
8.28 12.50 10.17 8.92 7.32 5.89 
